from_node,to_node,distance_m,max_dem_m,cruise_altitude_m,climb_m,descent_m,uav_type,flight_time_s
S005,S008,3040.170436044966,316.78717041015625,366.78717041015625,171.78717041015625,95.88717041015627,B,298.29528737044564
S005,S008,3040.170436044966,316.78717041015625,366.78717041015625,171.78717041015625,95.88717041015627,C,319.33648243880504
S005,S009,2649.9225367927993,313.5632019042969,363.5632019042969,168.56320190429688,133.56320190429688,A,330.4398927958843
S005,S009,2649.9225367927993,313.5632019042969,363.5632019042969,168.56320190429688,133.56320190429688,B,286.274517182671
S005,S009,2649.9225367927993,313.5632019042969,363.5632019042969,168.56320190429688,133.56320190429688,C,310.8683841667205
S005,S010,6361.357075639463,416.15325927734375,466.15325927734375,271.15325927734375,114.55325927734373,A,666.318813106674
S005,S010,6361.357075639463,416.15325927734375,466.15325927734375,271.15325927734375,114.55325927734373,B,560.2961951793496
S005,S010,6361.357075639463,416.15325927734375,466.15325927734375,271.15325927734375,114.55325927734373,C,589.8284050589068
S005,S011,2802.712805304408,297.5489196777344,347.5489196777344,152.54891967773438,135.44891967773438,A,338.58860820570584
S005,S011,2802.712805304408,297.5489196777344,347.5489196777344,152.54891967773438,135.44891967773438,B,291.8767281172991
S005,S011,2802.712805304408,297.5489196777344,347.5489196777344,152.54891967773438,135.44891967773438,C,315.59154806358816
S005,S012,5622.613282747788,313.5632019042969,363.5632019042969,168.56320190429688,83.76320190429686,A,558.2441216254666
S005,S012,5622.613282747788,313.5632019042969,363.5632019042969,168.56320190429688,83.76320190429686,B,464.5339002463368
S005,S012,5622.613282747788,313.5632019042969,363.5632019042969,168.56320190429688,83.76320190429686,C,484.1477672303863
S005,S013,5214.490976768669,324.4444580078125,374.4444580078125,179.4444580078125,22.74445800781251,A,503.45351726978487
S005,S013,5214.490976768669,324.4444580078125,374.4444580078125,179.4444580078125,22.74445800781251,B,416.5453343236404
S005,S013,5214.490976768669,324.4444580078125,374.4444580078125,179.4444580078125,22.74445800781251,C,430.7827439916092
S005,S014,7995.561184763025,552.8875122070312,602.8875122070312,407.88751220703125,251.88751220703125,A,903.0142743487417
S005,S014,7995.561184763025,552.8875122070312,602.8875122070312,407.88751220703125,251.88751220703125,B,769.7549212693579
S005,S014,7995.561184763025,552.8875122070312,602.8875122070312,407.88751220703125,251.88751220703125,C,822.1361733038631
S005,S015,3754.922176202237,568.6133422851562,618.6133422851562,423.61334228515625,144.11334228515625,A,511.75996569263435
S005,S015,3754.922176202237,568.6133422851562,618.6133422851562,423.61334228515625,144.11334228515625,B,449.17792942259706
S005,S015,3754.922176202237,568.6133422851562,618.6133422851562,423.61334228515625,144.11334228515625,C,491.83015313678976
S006,O01,3186.208178413656,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,A,377.9757637284817
S006,O01,3186.208178413656,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,B,324.87229408825414
S006,O01,3186.208178413656,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,C,352.1319339808323
S006,S001,5296.16785679757,343.9356384277344,393.9356384277344,79.13563842773436,209.93563842773438,A,551.7001229134693
S006,S001,5296.16785679757,343.9356384277344,393.9356384277344,79.13563842773436,209.93563842773438,B,463.43065863350984
S006,S001,5296.16785679757,343.9356384277344,393.9356384277344,79.13563842773436,209.93563842773438,C,489.6999317047989
S006,S002,9184.869515085078,344.2987060546875,394.2987060546875,79.49870605468749,174.7987060546875,A,861.8248440305274
S006,S002,9184.869515085078,344.2987060546875,394.2987060546875,79.49870605468749,174.7987060546875,B,708.7436854457761
S006,S002,9184.869515085078,344.2987060546875,394.2987060546875,79.49870605468749,174.7987060546875,C,731.523469788224
S006,S003,4800.944759246192,612.3626708984375,662.3626708984375,347.5626708984375,323.8626708984375,A,645.4780219293702
S006,S003,4800.944759246192,612.3626708984375,662.3626708984375,347.5626708984375,323.8626708984375,B,565.4622759419336
S006,S003,4800.944759246192,612.3626708984375,662.3626708984375,347.5626708984375,323.8626708984375,C,621.0193877583399
S006,S004,8705.954300600253,375.2806396484375,425.2806396484375,110.48063964843749,196.9806396484375,A,841.1153274588753
S006,S004,8705.954300600253,375.2806396484375,425.2806396484375,110.48063964843749,196.9806396484375,B,696.0160891155377
S006,S004,8705.954300600253,375.2806396484375,425.2806396484375,110.48063964843749,196.9806396484375,C,723.079529056944
S006,S005,6107.117973375198,366.7322998046875,416.7322998046875,101.93229980468749,221.7322998046875,A,631.5968509713707
S006,S005,6107.117973375198,366.7322998046875,416.7322998046875,101.93229980468749,221.7322998046875,B,529.8115514151174
S006,S005,6107.117973375198,366.7322998046875,416.7322998046875,101.93229980468749,221.7322998046875,C,558.7802680492318
S006,S007,2507.441750771155,540.361328125,590.361328125,275.561328125,241.861328125,A,397.5517865225962
S006,S007,2507.441750771155,540.361328125,590.361328125,275.561328125,241.861328125,B,355.7610906764104
S006,S007,2507.441750771155,540.361328125,590.361328125,275.561328125,241.861328125,C,398.3179786972437
S006,S008,8061.4072303585235,517.8421020507812,567.8421020507812,253.04210205078124,296.9421020507813,A,874.9081440337833
S006,S008,8061.4072303585235,517.8421020507812,567.8421020507812,253.04210205078124,296.9421020507813,B,740.5513568611412
S006,S008,8061.4072303585235,517.8421020507812,567.8421020507812,253.04210205078124,296.9421020507813,C,787.1150405362714
S006,S009,7669.050273431071,341.0712890625,391.0712890625,76.27128906249999,161.0712890625,A,728.939801431756
S006,S009,7669.050273431071,341.0712890625,391.0712890625,76.27128906249999,161.0712890625,B,601.1222968745715
S006,S009,7669.050273431071,341.0712890625,391.0712890625,76.27128906249999,161.0712890625,C,622.314178384988
S006,S010,7921.2893812418815,383.2227783203125,433.2227783203125,118.42277832031249,81.62277832031248,A,732.2308192050525
S006,S010,7921.2893812418815,383.2227783203125,433.2227783203125,118.42277832031249,81.62277832031248,B,600.2093295176878
S006,S010,7921.2893812418815,383.2227783203125,433.2227783203125,118.42277832031249,81.62277832031248,C,616.26645923774
S006,S011,3409.721332815337,350.46759033203125,400.46759033203125,85.66759033203124,188.36759033203126,A,388.046343978101
S006,S011,3409.721332815337,350.46759033203125,400.46759033203125,85.66759033203124,188.36759033203126,B,331.2176550978454
S006,S011,3409.721332815337,350.46759033203125,400.46759033203125,85.66759033203124,188.36759033203126,C,355.76558681985057
S006,S012,9989.796041889353,385.3490295410156,435.3490295410156,120.54902954101561,155.5490295410156,A,934.8856251541908
S006,S012,9989.796041889353,385.3490295410156,435.3490295410156,120.54902954101561,155.5490295410156,B,768.3890244560349
S006,S012,9989.796041889353,385.3490295410156,435.3490295410156,120.54902954101561,155.5490295410156,C,791.9805293795375
S006,S013,7782.691508979744,344.1709289550781,394.1709289550781,79.37092895507811,42.470928955078136,A,692.0029736487027
S006,S013,7782.691508979744,344.1709289550781,394.1709289550781,79.37092895507811,42.470928955078136,B,562.2914484990403
S006,S013,7782.691508979744,344.1709289550781,394.1709289550781,79.37092895507811,42.470928955078136,C,571.8299366582199
S006,S014,8596.786771800726,556.662109375,606.662109375,291.862109375,255.662109375,A,915.951111191727
S006,S014,8596.786771800726,556.662109375,606.662109375,291.862109375,255.662109375,B,772.6713316617149
S006,S014,8596.786771800726,556.662109375,606.662109375,291.862109375,255.662109375,C,817.6950165575483
S006,S015,4684.4608460689415,601.2601318359375,651.2601318359375,336.4601318359375,176.7601318359375,A,573.2291671854326
S006,S015,4684.4608460689415,601.2601318359375,651.2601318359375,336.4601318359375,176.7601318359375,B,495.1548197509503
S006,S015,4684.4608460689415,601.2601318359375,651.2601318359375,336.4601318359375,176.7601318359375,C,535.2615083902732
S007,O01,4534.460566816074,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,A,586.0720422704801
S007,O01,4534.460566816074,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,B,510.4976994902122
S007,O01,4534.460566816074,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,C,559.8232286650169
S007,S001,5187.883229802976,389.17535400390625,439.17535400390625,90.67535400390625,255.17535400390625,A,564.6188620864458
S007,S001,5187.883229802976,389.17535400390625,439.17535400390625,90.67535400390625,255.17535400390625,B,478.1541415897296
S007,S001,5187.883229802976,389.17535400390625,439.17535400390625,90.67535400390625,255.17535400390625,C,509.71670059038064
S007,S002,8118.281841370918,424.7281799316406,474.7281799316406,126.22817993164062,255.22817993164062,A,820.6908187307796
S007,S002,8118.281841370918,424.7281799316406,474.7281799316406,126.22817993164062,255.22817993164062,B,685.3861213745977
S007,S002,8118.281841370918,424.7281799316406,474.7281799316406,126.22817993164062,255.22817993164062,C,719.3241513632045
S007,S003,2734.2616228002607,360.6993408203125,410.6993408203125,62.1993408203125,72.1993408203125,A,277.4679851682509
S007,S003,2734.2616228002607,360.6993408203125,410.6993408203125,62.1993408203125,72.1993408203125,B,231.8969581215799
S007,S003,2734.2616228002607,360.6993408203125,410.6993408203125,62.1993408203125,72.1993408203125,C,243.2635149249653
S007,S004,7096.41861080046,543.2369995117188,593.2369995117188,244.73699951171875,364.93699951171874,A,818.922017208632
S007,S004,7096.41861080046,543.2369995117188,593.2369995117188,244.73699951171875,364.93699951171874,B,700.6483736952912
S007,S004,7096.41861080046,543.2369995117188,593.2369995117188,244.73699951171875,364.93699951171874,C,753.4578736139109
S007,S005,4687.969221971704,467.1478271484375,517.1478271484375,168.6478271484375,322.1478271484375,A,575.7391750731629
S007,S005,4687.969221971704,467.1478271484375,517.1478271484375,168.6478271484375,322.1478271484375,B,497.6063547069678
S007,S005,4687.969221971704,467.1478271484375,517.1478271484375,168.6478271484375,322.1478271484375,C,541.064325898374
S007,S006,2507.441750771155,540.361328125,590.361328125,241.861328125,275.561328125,A,399.7984531892629
S007,S006,2507.441750771155,540.361328125,590.361328125,241.861328125,275.561328125,B,358.007757343077
S007,S006,2507.441750771155,540.361328125,590.361328125,241.861328125,275.561328125,C,401.6879786972437
S007,S008,5911.482676796894,606.739501953125,656.739501953125,308.239501953125,385.839501953125,A,749.7058578320328
S007,S008,5911.482676796894,606.739501953125,656.739501953125,308.239501953125,385.839501953125,B,651.1811465520847
S007,S008,5911.482676796894,606.739501953125,656.739501953125,308.239501953125,385.839501953125,C,710.3143968776055
S007,S009,6907.712077058184,418.3708190917969,468.3708190917969,119.87081909179688,238.37081909179688,A,710.9479404221664
S007,S009,6907.712077058184,418.3708190917969,468.3708190917969,119.87081909179688,238.37081909179688,B,595.81940580453
S007,S009,6907.712077058184,418.3708190917969,468.3708190917969,119.87081909179688,238.37081909179688,C,627.6478756531628
S007,S010,8599.961836810531,386.94964599609375,436.94964599609375,88.44964599609375,85.34964599609373,A,780.2865601313463
S007,S010,8599.961836810531,386.94964599609375,436.94964599609375,88.44964599609375,85.34964599609373,B,636.9538628511708
S007,S010,8599.961836810531,386.94964599609375,436.94964599609375,88.44964599609375,85.34964599609373,C,651.3854705171864
S007,S011,2834.028476552707,389.17535400390625,439.17535400390625,90.67535400390625,227.07535400390626,A,357.2242993155902
S007,S011,2834.028476552707,389.17535400390625,439.17535400390625,90.67535400390625,227.07535400390626,B,309.9904913730451
S007,S011,2834.028476552707,389.17535400390625,439.17535400390625,90.67535400390625,227.07535400390626,C,338.7430503736961
S007,S012,9663.23804387767,407.66363525390625,457.66363525390625,109.16363525390625,177.86363525390624,A,912.8031695093371
S007,S012,9663.23804387767,407.66363525390625,457.66363525390625,109.16363525390625,177.86363525390624,B,751.7492021113759
S007,S012,9663.23804387767,407.66363525390625,457.66363525390625,109.16363525390625,177.86363525390624,C,776.8131413203604
S007,S013,8054.988669632028,382.5381164550781,432.5381164550781,84.03811645507812,80.83811645507814,A,731.5970078697262
S007,S013,8054.988669632028,382.5381164550781,432.5381164550781,84.03811645507812,80.83811645507814,B,597.3471967091924
S007,S013,8054.988669632028,382.5381164550781,432.5381164550781,84.03811645507812,80.83811645507814,C,611.0335494517054
S007,S014,9684.060958724096,530.8557739257812,580.8557739257812,232.35577392578125,229.85577392578125,A,976.3993141059143
S007,S014,9684.060958724096,530.8557739257812,580.8557739257812,232.35577392578125,229.85577392578125,B,814.9982981271794
S007,S014,9684.060958724096,530.8557739257812,580.8557739257812,232.35577392578125,229.85577392578125,C,853.4742604481429
S007,S015,2219.359431912627,452.918212890625,502.918212890625,154.418212890625,28.418212890625,A,247.78664211251058
S007,S015,2219.359431912627,452.918212890625,502.918212890625,154.418212890625,28.418212890625,B,210.79731824730013
S007,S015,2219.359431912627,452.918212890625,502.918212890625,154.418212890625,28.418212890625,C,223.93368706240426
S008,O01,8079.033112423187,322.9093322753906,372.9093322753906,102.00933227539065,245.20933227539064,A,805.3396030372188
S008,O01,8079.033112423187,322.9093322753906,372.9093322753906,102.00933227539065,245.20933227539064,B,670.689051163499
S008,O01,8079.033112423187,322.9093322753906,372.9093322753906,102.00933227539065,245.20933227539064,C,702.0106065427307
S008,S001,5968.208405123096,316.78717041015625,366.78717041015625,95.88717041015627,182.78717041015625,A,602.4279587277059
S008,S001,5968.208405123096,316.78717041015625,366.78717041015625,95.88717041015627,182.78717041015625,B,502.95781864232094
S008,S001,5968.208405123096,316.78717041015625,366.78717041015625,95.88717041015627,182.78717041015625,C,527.6290137106803
S008,S002,4802.361653053604,331.8424987792969,381.8424987792969,110.9424987792969,162.34249877929688,A,502.1146368592847
S008,S002,4802.361653053604,331.8424987792969,381.8424987792969,110.9424987792969,162.34249877929688,B,422.07527597505793
S008,S002,4802.361653053604,331.8424987792969,381.8424987792969,110.9424987792969,162.34249877929688,C,445.70569243827407
S008,S003,6254.068544603746,746.0787353515625,796.0787353515625,525.1787353515625,457.5787353515625,A,879.2634513081247
S008,S003,6254.068544603746,746.0787353515625,796.0787353515625,525.1787353515625,457.5787353515625,B,775.0289755647289
S008,S003,6254.068544603746,746.0787353515625,796.0787353515625,525.1787353515625,457.5787353515625,C,855.7987647899893
S008,S004,2611.596348032859,336.83349609375,386.83349609375,115.93349609375002,158.53349609375,A,319.6909261381549
S008,S004,2611.596348032859,336.83349609375,386.83349609375,115.93349609375002,158.53349609375,B,276.16432033760725
S008,S004,2611.596348032859,336.83349609375,386.83349609375,115.93349609375002,158.53349609375,C,299.74656968656564
S008,S005,3040.170436044966,316.78717041015625,366.78717041015625,95.88717041015627,171.78717041015625,A,354.02479463786176
S008,S005,3040.170436044966,316.78717041015625,366.78717041015625,95.88717041015627,171.78717041015625,B,303.3552873704457
S008,S005,3040.170436044966,316.78717041015625,366.78717041015625,95.88717041015627,171.78717041015625,C,326.926482438805
S008,S006,8061.4072303585235,517.8421020507812,567.8421020507812,296.9421020507813,253.04210205078124,A,871.9814773671167
S008,S006,8061.4072303585235,517.8421020507812,567.8421020507812,296.9421020507813,253.04210205078124,B,737.6246901944746
S008,S006,8061.4072303585235,517.8421020507812,567.8421020507812,296.9421020507813,253.04210205078124,C,782.7250405362714
S008,S007,5911.482676796894,606.739501953125,656.739501953125,385.839501953125,308.239501953125,A,744.5325244986996
S008,S007,5911.482676796894,606.739501953125,656.739501953125,385.839501953125,308.239501953125,B,646.0078132187513
S008,S007,5911.482676796894,606.739501953125,656.739501953125,385.839501953125,308.239501953125,C,702.5543968776054
S008,S009,5018.270497488953,338.620361328125,388.620361328125,117.72036132812502,158.620361328125,A,520.8774730980377
S008,S009,5018.270497488953,338.620361328125,388.620361328125,117.72036132812502,158.620361328125,B,437.2396314732219
S008,S009,5018.270497488953,338.620361328125,388.620361328125,117.72036132812502,158.620361328125,C,460.949691694576
S008,S010,9292.964894446673,419.0903015136719,469.0903015136719,198.1903015136719,117.49030151367185,A,887.4732956472488
S008,S010,9292.964894446673,419.0903015136719,469.0903015136719,198.1903015136719,117.49030151367185,B,732.5905474064709
S008,S010,9292.964894446673,419.0903015136719,469.0903015136719,198.1903015136719,117.49030151367185,C,757.5522643254162
S008,S011,5327.212076078428,362.91650390625,412.91650390625,142.01650390625002,200.81650390625,A,571.599775871119
S008,S011,5327.212076078428,362.91650390625,412.91650390625,142.01650390625002,200.81650390625,B,482.81290793647855
S008,S011,5327.212076078428,362.91650390625,412.91650390625,142.01650390625002,200.81650390625,C,512.3623252541869
S008,S012,7727.832257164754,309.1531982421875,359.1531982421875,88.25319824218752,79.35319824218749,A,705.1450334746669
S008,S012,7727.832257164754,309.1531982421875,359.1531982421875,88.25319824218752,79.35319824218749,B,576.3478291885876
S008,S012,7727.832257164754,309.1531982421875,359.1531982421875,88.25319824218752,79.35319824218749,C,590.1666955622857
S008,S013,8054.017465865163,336.37310791015625,386.37310791015625,115.47310791015627,34.67310791015626,A,723.5284012895448
S008,S013,8054.017465865163,336.37310791015625,386.37310791015625,115.47310791015627,34.67310791015626,B,589.2947768584587
S008,S013,8054.017465865163,336.37310791015625,386.37310791015625,115.47310791015627,34.67310791015626,C,600.4602948434848
S008,S014,10974.334854205863,542.4922485351562,592.4922485351562,321.5922485351563,241.49224853515625,A,1118.3222201096032
S008,S014,10974.334854205863,542.4922485351562,592.4922485351562,321.5922485351563,241.49224853515625,B,935.4166392061721
S008,S014,10974.334854205863,542.4922485351562,592.4922485351562,321.5922485351563,241.49224853515625,C,981.0053472953648
S008,S015,3928.8940469076606,660.450927734375,710.450927734375,439.550927734375,235.950927734375,A,568.3051842475134
S008,S015,3928.8940469076606,660.450927734375,710.450927734375,439.550927734375,235.950927734375,B,502.8236167990524
S008,S015,3928.8940469076606,660.450927734375,710.450927734375,439.550927734375,235.950927734375,C,555.7221047547815
S009,O01,5705.144962277037,243.22891235351562,293.2289123535156,63.228912353515625,165.52891235351564,A,562.7166159156645
S009,O01,5705.144962277037,243.22891235351562,293.2289123535156,63.228912353515625,165.52891235351564,B,467.63086654438064
S009,O01,5705.144962277037,243.22891235351562,293.2289123535156,63.228912353515625,165.52891235351564,C,488.39901860329985
S009,S001,2651.198773865906,243.22891235351562,293.2289123535156,63.228912353515625,109.22891235351562,A,285.7011002147369
S009,S001,2651.198773865906,243.22891235351562,293.2289123535156,63.228912353515625,109.22891235351562,B,241.5144539836385
S009,S001,2651.198773865906,243.22891235351562,293.2289123535156,63.228912353515625,109.22891235351562,C,256.65260604255775
S009,S002,1724.5471958647918,278.2866516113281,328.2866516113281,98.28665161132812,108.78665161132812,A,219.98914417037327
S009,S002,1724.5471958647918,278.2866516113281,328.2866516113281,98.28665161132812,108.78665161132812,B,191.24669090596007
S009,S002,1724.5471958647918,278.2866516113281,328.2866516113281,98.28665161132812,108.78665161132812,C,208.6777995078481
S009,S003,8897.537411915897,544.588134765625,594.588134765625,364.588134765625,256.088134765625,A,965.4260831544498
S009,S003,8897.537411915897,544.588134765625,594.588134765625,364.588134765625,256.088134765625,B,817.1337929558515
S009,S003,8897.537411915897,544.588134765625,594.588134765625,364.588134765625,256.088134765625,C,867.0484820834556
S009,S004,2985.089052620417,275.2157897949219,325.2157897949219,95.21578979492188,96.91578979492186,A,319.26233356797746
S009,S004,2985.089052620417,275.2157897949219,325.2157897949219,95.21578979492188,96.91578979492186,B,269.5108493576372
S009,S004,2985.089052620417,275.2157897949219,325.2157897949219,95.21578979492188,96.91578979492186,C,285.55014765679084
S009,S005,2649.9225367927993,313.5632019042969,363.5632019042969,133.56320190429688,168.56320190429688,A,332.7732261292176
S009,S005,2649.9225367927993,313.5632019042969,363.5632019042969,133.56320190429688,168.56320190429688,B,288.6078505160043
S009,S005,2649.9225367927993,313.5632019042969,363.5632019042969,133.56320190429688,168.56320190429688,C,314.3683841667205
S009,S006,7669.050273431071,341.0712890625,391.0712890625,161.0712890625,76.27128906249999,A,723.2864680984226
S009,S006,7669.050273431071,341.0712890625,391.0712890625,161.0712890625,76.27128906249999,B,595.468963541238
S009,S006,7669.050273431071,341.0712890625,391.0712890625,161.0712890625,76.27128906249999,C,613.8341783849881
S009,S007,6907.712077058184,418.3708190917969,468.3708190917969,238.37081909179688,119.87081909179688,A,703.0479404221664
S009,S007,6907.712077058184,418.3708190917969,468.3708190917969,238.37081909179688,119.87081909179688,B,587.91940580453
S009,S007,6907.712077058184,418.3708190917969,468.3708190917969,238.37081909179688,119.87081909179688,C,615.7978756531628
S009,S008,5018.270497488953,338.620361328125,388.620361328125,158.620361328125,117.72036132812502,A,518.1508064313712
S009,S008,5018.270497488953,338.620361328125,388.620361328125,158.620361328125,117.72036132812502,B,434.5129648065552
S009,S008,5018.270497488953,338.620361328125,388.620361328125,158.620361328125,117.72036132812502,C,456.85969169457604
S009,S010,4564.1239782595885,432.957275390625,482.957275390625,252.957275390625,131.35727539062498,A,517.2056668080907
S009,S010,4564.1239782595885,432.957275390625,482.957275390625,252.957275390625,131.35727539062498,B,441.13693383709756
S009,S010,4564.1239782595885,432.957275390625,482.957275390625,252.957275390625,131.35727539062498,C,471.13647973553503
S009,S011,4325.129159248302,265.66766357421875,315.66766357421875,85.66766357421875,103.56766357421876,A,430.41038322511895
S009,S011,4325.129159248302,265.66766357421875,315.66766357421875,85.66766357421875,103.56766357421876,B,358.32489723764724
S009,S011,4325.129159248302,265.66766357421875,315.66766357421875,85.66766357421875,103.56766357421876,C,374.39284116668364
S009,S012,2972.7018315928194,310.91961669921875,360.91961669921875,130.91961669921875,81.11961669921874,A,323.81287154549534
S009,S012,2972.7018315928194,310.91961669921875,360.91961669921875,130.91961669921875,81.11961669921874,B,274.26784101894833
S009,S012,2972.7018315928194,310.91961669921875,360.91961669921875,130.91961669921875,81.11961669921874,C,291.10777713548487
S009,S013,3211.1411620120784,322.2989807128906,372.2989807128906,142.29898071289062,20.598980712890636,A,323.2676826904597
S009,S013,3211.1411620120784,322.2989807128906,372.2989807128906,142.29898071289062,20.598980712890636,B,269.7486633235917
S009,S013,3211.1411620120784,322.2989807128906,372.2989807128906,142.29898071289062,20.598980712890636,C,281.29516010907344
S009,S014,6315.453707338952,502.7727966308594,552.7727966308594,322.7727966308594,201.77279663085938,A,714.5878598075428
S009,S014,6315.453707338952,502.7727966308594,552.7727966308594,322.7727966308594,201.77279663085938,B,609.3302980185603
S009,S014,6315.453707338952,502.7727966308594,552.7727966308594,322.7727966308594,201.77279663085938,C,651.0257641237035
S009,S015,6362.737186061182,532.3267822265625,582.3267822265625,352.3267822265625,107.8267822265625,A,690.8010724712443
S009,S015,6362.737186061182,532.3267822265625,582.3267822265625,352.3267822265625,107.8267822265625,B,584.7554527035579
S009,S015,6362.737186061182,532.3267822265625,582.3267822265625,352.3267822265625,107.8267822265625,C,619.0265830746516
S010,O01,4784.49485164363,385.63653564453125,435.63653564453125,84.03653564453123,307.93653564453126,A,549.8946971096254
S010,O01,4784.49485164363,385.63653564453125,435.63653564453125,84.03653564453123,307.93653564453126,B,470.15311624889824
S010,O01,4784.49485164363,385.63653564453125,435.63653564453125,84.03653564453123,307.93653564453126,C,506.54920552298677
S010,S001,3709.894180127748,381.0796813964844,431.0796813964844,79.47968139648435,247.07968139648438,A,434.48294803473414
S010,S001,3709.894180127748,381.0796813964844,431.0796813964844,79.47968139648435,247.07968139648438,B,372.6513783659384
S010,S001,3709.894180127748,381.0796813964844,431.0796813964844,79.47968139648435,247.07968139648438,C,402.6579919320191
S010,S002,5917.036166062372,441.85394287109375,491.85394287109375,140.25394287109373,272.35394287109375,A,648.7792386106664
S010,S002,5917.036166062372,441.85394287109375,491.85394287109375,140.25394287109373,272.35394287109375,B,550.1619691762936
S010,S002,5917.036166062372,441.85394287109375,491.85394287109375,140.25394287109373,272.35394287109375,C,586.7476263214759
S010,S003,11224.341531884298,466.96417236328125,516.9641723632812,165.36417236328123,178.46417236328125,A,1061.8688540567643
S010,S003,11224.341531884298,466.96417236328125,516.9641723632812,165.36417236328123,178.46417236328125,B,874.7964951920262
S010,S003,11224.341531884298,466.96417236328125,516.9641723632812,165.36417236328123,178.46417236328125,C,903.6671905859064
S010,S004,7545.204777267781,432.957275390625,482.957275390625,131.35727539062498,254.657275390625,A,774.4157333921067
S010,S004,7545.204777267781,432.957275390625,482.957275390625,131.35727539062498,254.657275390625,B,648.6623204376438
S010,S004,7545.204777267781,432.957275390625,482.957275390625,131.35727539062498,254.657275390625,C,682.8851996694145
S010,S005,6361.357075639463,416.15325927734375,466.15325927734375,114.55325927734373,271.15325927734375,A,676.758813106674
S010,S005,6361.357075639463,416.15325927734375,466.15325927734375,114.55325927734373,271.15325927734375,B,570.7361951793496
S010,S005,6361.357075639463,416.15325927734375,466.15325927734375,114.55325927734373,271.15325927734375,C,605.4884050589069
S010,S006,7921.2893812418815,383.2227783203125,433.2227783203125,81.62277832031248,118.42277832031249,A,734.6841525383859
S010,S006,7921.2893812418815,383.2227783203125,433.2227783203125,81.62277832031248,118.42277832031249,B,602.6626628510212
S010,S006,7921.2893812418815,383.2227783203125,433.2227783203125,81.62277832031248,118.42277832031249,C,619.94645923774
S010,S007,8599.961836810531,386.94964599609375,436.94964599609375,85.34964599609373,88.44964599609375,A,780.493226798013
S010,S007,8599.961836810531,386.94964599609375,436.94964599609375,85.34964599609373,88.44964599609375,B,637.1605295178375
S010,S007,8599.961836810531,386.94964599609375,436.94964599609375,85.34964599609373,88.44964599609375,C,651.6954705171864
S010,S008,9292.964894446673,419.0903015136719,469.0903015136719,117.49030151367185,198.1903015136719,A,892.8532956472488
S010,S008,9292.964894446673,419.0903015136719,469.0903015136719,117.49030151367185,198.1903015136719,B,737.9705474064709
S010,S008,9292.964894446673,419.0903015136719,469.0903015136719,117.49030151367185,198.1903015136719,C,765.6222643254162
S010,S009,4564.1239782595885,432.957275390625,482.957275390625,131.35727539062498,252.957275390625,A,525.3123334747573
S010,S009,4564.1239782595885,432.957275390625,482.957275390625,131.35727539062498,252.957275390625,B,449.2436005037642
S010,S009,4564.1239782595885,432.957275390625,482.957275390625,131.35727539062498,252.957275390625,C,483.29647973553506
S010,S011,5873.554813479905,387.0433349609375,437.0433349609375,85.44333496093748,224.9433349609375,A,607.9213467613463
S010,S011,5873.554813479905,387.0433349609375,437.0433349609375,85.44333496093748,224.9433349609375,B,510.02876653668113
S010,S011,5873.554813479905,387.0433349609375,437.0433349609375,85.44333496093748,224.9433349609375,C,538.219322363504
S010,S012,3951.0045221718105,423.1903076171875,473.1903076171875,121.59030761718748,193.3903076171875,A,447.1366024335884
S010,S012,3951.0045221718105,423.1903076171875,473.1903076171875,121.59030761718748,193.3903076171875,B,381.2865270640582
S010,S012,3951.0045221718105,423.1903076171875,473.1903076171875,121.59030761718748,193.3903076171875,C,408.7315783335895
S010,S013,1378.6725696552137,454.07037353515625,504.07037353515625,152.47037353515623,152.37037353515626,A,226.66098806371573
S010,S013,1378.6725696552137,454.07037353515625,504.07037353515625,152.47037353515623,152.37037353515626,B,203.6831119027955
S010,S013,1378.6725696552137,454.07037353515625,504.07037353515625,152.47037353515623,152.37037353515626,C,229.08484082532155
S010,S014,1753.1912032696723,487.5635681152344,537.5635681152344,185.96356811523435,186.56356811523438,A,282.7125502236446
S010,S014,1753.1912032696723,487.5635681152344,537.5635681152344,185.96356811523435,186.56356811523438,B,253.49269683581667
S010,S014,1753.1912032696723,487.5635681152344,537.5635681152344,185.96356811523435,186.56356811523438,C,284.5466248550224
S010,S015,9196.05822349696,568.3262329101562,618.3262329101562,266.7262329101562,143.82623291015625,A,912.7774227588613
S010,S015,9196.05822349696,568.3262329101562,618.3262329101562,266.7262329101562,143.82623291015625,B,759.5097857005786
S010,S015,9196.05822349696,568.3262329101562,618.3262329101562,266.7262329101562,143.82623291015625,C,791.6741578522713
S011,O01,2808.074232681646,245.36175537109375,295.36175537109375,83.26175537109376,167.66175537109376,A,328.8248066622726
S011,O01,2808.074232681646,245.36175537109375,295.36175537109375,83.26175537109376,167.66175537109376,B,282.02356945091185
S011,O01,2808.074232681646,245.36175537109375,295.36175537109375,83.26175537109376,167.66175537109376,C,304.3405286794275
S011,S001,2354.0924594173175,226.38790893554688,276.3879089355469,64.28790893554688,92.38790893554688,A,254.55883817084418
